# SPDX-License-Identifier: GPL-2.0-only
# Source inventory verified byte-identical against Linux v7.1.5; originally generated with Universal Ctags 6.2.1 from e8efe09d4f378992c890d181d65e2ed8d8cb1194.
# source	line	kind	linux_item	rust_item	status	verification
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	150	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	151	member	idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	152	member	ver	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	153	member	nr_country	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	154	member	type	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	155	member	rsv	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	156	member	data	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	157	variable	__packed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	159	enum	mt7921_eeprom_field	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	160	enumerator	MT_EE_CHIP_ID	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	161	enumerator	MT_EE_VERSION	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	162	enumerator	MT_EE_MAC_ADDR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	163	enumerator	MT_EE_WIFI_CONF	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	164	enumerator	MT_EE_HW_TYPE	MT7921_EEPROM_HW_TYPE	exact	constant fixture
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	165	enumerator	__MT_EE_MAX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	168	macro	MT_EE_HW_TYPE_ENCAP	EepromHardwareInfo::encapsulated_calibration	exact	bit fixture
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	170	enum	__anonb4745fa00603	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	171	enumerator	TXPWR_USER	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	172	enumerator	TXPWR_EEPROM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	173	enumerator	TXPWR_MAC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	174	enumerator	TXPWR_MAX_NUM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	177	struct	mt7921_txpwr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	178	member	ch	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	179	member	rsv	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	180	struct	__anonb4745fa00708	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	181	member	ch	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	182	member	cck	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	183	member	ofdm	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	184	member	ht20	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	185	member	ht40	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	186	member	vht20	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	187	member	vht40	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	188	member	vht80	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	189	member	vht160	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	190	member	he26	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	191	member	he52	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	192	member	he106	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	193	member	he242	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	194	member	he484	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	195	member	he996	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	196	member	he996x2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	197	member	data	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	200	externvar	mt7921_ops	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	202	prototype	mt7921_reg_map	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	204	prototype	__mt7921_start	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	205	prototype	mt7921_register_device	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	206	prototype	mt7921_unregister_device	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	207	prototype	mt7921_run_firmware	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	208	prototype	mt7921_set_channel	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	209	prototype	mt7921_mcu_set_bss_pm	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	211	prototype	mt7921_mcu_sta_update	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	214	prototype	mt7921_mcu_set_chan_info	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	215	prototype	mt7921_mcu_set_tx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	216	prototype	mt7921_mcu_set_eeprom	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	217	prototype	mt7921_mcu_get_rx_rate	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	219	prototype	mt7921_mcu_fw_log_2_host	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	220	prototype	mt7921_mcu_rx_event	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	221	prototype	mt7921_mcu_set_rxfilter	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	223	prototype	mt7921_mcu_radio_led_ctrl	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	224	prototype	mt7921_mcu_wf_rf_pin_ctrl	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	227	function	mt7921_reg_map_l1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	240	function	mt7921_l1_rr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	246	function	mt7921_l1_wr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	252	function	mt7921_l1_rmw	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	260	macro	mt7921_l1_set	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	261	macro	mt7921_l1_clear	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	263	prototype	mt7921_regd_update	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	264	prototype	mt7921_mac_init	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	265	prototype	mt7921_mac_wtbl_update	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	266	prototype	mt7921_mac_sta_add	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	268	prototype	mt7921_mac_sta_event	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	270	prototype	mt7921_mac_sta_remove	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	272	prototype	mt7921_mac_reset_work	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	273	prototype	mt7921e_tx_prepare_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	278	prototype	mt7921_rx_check	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	279	prototype	mt7921_queue_rx_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	281	prototype	mt7921_stats_work	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	282	prototype	mt7921_set_stream_he_caps	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	283	prototype	mt7921_init_debugfs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	285	prototype	mt7921_mcu_set_beacon_filter	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	288	prototype	mt7921_mcu_uni_tx_ba	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	291	prototype	mt7921_mcu_uni_rx_ba	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	294	prototype	mt7921_scan_work	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	295	prototype	mt7921_roc_work	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	296	prototype	mt7921_csa_work	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	297	prototype	mt7921_mcu_uni_bss_ps	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	298	prototype	mt7921_coredump_work	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	299	prototype	mt7921_get_txpwr_info	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	300	prototype	mt7921_testmode_cmd	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	302	prototype	mt7921_testmode_dump	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	304	prototype	mt7921_mcu_parse_response	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	307	prototype	mt7921e_driver_own	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	308	prototype	mt7921e_mac_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	309	prototype	mt7921e_mcu_init	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	310	prototype	mt7921s_wfsys_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	311	prototype	mt7921s_mac_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	312	prototype	mt7921s_init_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	314	prototype	mt7921s_mcu_init	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	315	prototype	mt7921s_mcu_drv_pmctrl	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	316	prototype	mt7921s_mcu_fw_pmctrl	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	317	prototype	mt7921_mac_add_txs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	318	prototype	mt7921_set_runtime_pm	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	319	prototype	mt7921_mcu_set_suspend_iter	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	321	prototype	mt7921_set_ipv6_ns_work	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	323	prototype	mt7921_mcu_set_sniffer	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	325	prototype	mt7921_mcu_config_sniffer	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	327	prototype	mt7921_mcu_get_temperature	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	329	prototype	mt7921_usb_sdio_tx_prepare_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	333	prototype	mt7921_usb_sdio_tx_complete_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	335	prototype	mt7921_usb_sdio_tx_status_data	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	338	prototype	mt7921_mcu_uni_add_beacon_offload	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	342	prototype	mt7921_set_tx_sar_pwr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	345	prototype	mt7921_mcu_set_clc	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	347	prototype	mt7921_mcu_set_roc	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	350	prototype	mt7921_mcu_abort_roc	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	352	prototype	mt7921_roc_abort_sync	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/mt7921.h	353	prototype	mt7921_mcu_set_rssimonitor	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	16	variable	mt7921_pci_device_table	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	34	variable	mt7921_disable_aspm	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	38	function	mt7921e_init_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	43	function	mt7921e_unregister_device	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	69	function	__mt7921_reg_addr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	146	function	mt7921_rr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	154	function	mt7921_wr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	162	function	mt7921_rmw	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	170	function	mt7921_dma_init	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	258	function	mt7921_pci_probe	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	446	function	mt7921_pci_remove	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	461	function	mt7921_pci_suspend	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	544	function	mt7921_pci_resume	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	602	function	mt7921_pci_shutdown	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	607	prototype	DEFINE_SIMPLE_DEV_PM_OPS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	609	variable	mt7921_pci_driver	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	618	prototype	module_pci_driver	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	620	prototype	MODULE_DEVICE_TABLE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	621	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	622	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	623	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	624	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	625	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	626	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	627	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci.c	628	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci_mac.c	8	function	mt7921e_tx_prepare_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci_mac.c	56	function	mt7921e_mac_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci_mcu.c	7	function	mt7921e_driver_own	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci_mcu.c	22	function	mt7921_mcu_send_message	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/pci_mcu.c	41	function	mt7921e_mcu_init	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	5	macro	__MT7921_REGS_H	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	9	macro	MT_MDP_BASE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	10	macro	MT_MDP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	12	macro	MT_MDP_DCR0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	13	macro	MT_MDP_DCR0_DAMSDU_EN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	14	macro	MT_MDP_DCR0_RX_HDR_TRANS_EN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	16	macro	MT_MDP_DCR1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	17	macro	MT_MDP_DCR1_MAX_RX_LEN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	19	macro	MT_MDP_BNRCFR0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	20	macro	MT_MDP_RCFR0_MCU_RX_MGMT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	21	macro	MT_MDP_RCFR0_MCU_RX_CTL_NON_BAR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	22	macro	MT_MDP_RCFR0_MCU_RX_CTL_BAR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	24	macro	MT_MDP_BNRCFR1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	25	macro	MT_MDP_RCFR1_MCU_RX_BYPASS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	26	macro	MT_MDP_RCFR1_RX_DROPPED_UCAST	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	27	macro	MT_MDP_RCFR1_RX_DROPPED_MCAST	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	28	macro	MT_MDP_TO_HIF	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	29	macro	MT_MDP_TO_WM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	31	macro	MT_WFDMA0_HOST_INT_ENA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	32	macro	HOST_TX_DONE_INT_ENA8	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	33	macro	HOST_TX_DONE_INT_ENA9	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	34	macro	HOST_TX_DONE_INT_ENA10	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	35	macro	HOST_TX_DONE_INT_ENA11	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	36	macro	HOST_TX_DONE_INT_ENA12	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	37	macro	HOST_TX_DONE_INT_ENA13	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	38	macro	HOST_TX_DONE_INT_ENA14	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	39	macro	HOST_RX_DONE_INT_ENA4	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	40	macro	HOST_RX_DONE_INT_ENA5	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	41	macro	HOST_TX_DONE_INT_ENA16	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	42	macro	HOST_TX_DONE_INT_ENA17	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	45	macro	MT_INT_RX_DONE_DATA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	46	macro	MT_INT_RX_DONE_WM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	47	macro	MT_INT_RX_DONE_WM2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	48	macro	MT_INT_RX_DONE_ALL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	51	macro	MT_INT_TX_DONE_MCU_WM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	52	macro	MT_INT_TX_DONE_FWDL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	53	macro	MT_INT_TX_DONE_BAND0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	55	macro	MT_INT_TX_DONE_MCU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	57	macro	MT_INT_TX_DONE_ALL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	61	macro	MT_RX_DATA_RING_BASE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	63	macro	MT_INFRA_CFG_BASE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	64	macro	MT_INFRA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	66	macro	MT_HIF_REMAP_L1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	67	macro	MT_HIF_REMAP_L1_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	68	macro	MT_HIF_REMAP_L1_OFFSET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	69	macro	MT_HIF_REMAP_L1_BASE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	70	macro	MT_HIF_REMAP_BASE_L1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	72	macro	MT_WFSYS_SW_RST_B	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	74	macro	MT_WTBLON_TOP_WDUCR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	75	macro	MT_WTBLON_TOP_WDUCR_GROUP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	77	macro	MT_WTBL_UPDATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	78	macro	MT_WTBL_UPDATE_WLAN_IDX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/regs.h	79	macro	MT_WTBL_UPDATE_ADM_COUNT_CLEAR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	19	variable	mt7921s_table	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	27	function	mt7921s_txrx_worker	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	43	function	mt7921s_unregister_device	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	59	function	mt7921s_parse_intr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	90	function	mt7921s_probe	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	202	function	mt7921s_remove	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	209	function	mt7921s_suspend	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	285	function	mt7921s_resume	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	319	prototype	MODULE_DEVICE_TABLE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	320	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	321	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	322	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	323	prototype	MODULE_FIRMWARE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	325	prototype	DEFINE_SIMPLE_DEV_PM_OPS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	327	variable	mt7921s_driver	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio.c	334	prototype	module_sdio_driver	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	12	function	mt7921s_enable_irq	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	21	function	mt7921s_disable_irq	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	30	function	mt7921s_read_whcr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	35	function	mt7921s_wfsys_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	79	function	mt7921s_init_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	99	variable	msdio	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	100	function	mt7921s_card_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	113	prototype	DECLARE_WORK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	114	function	mt7921s_check_bus	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	126	function	mt7921s_host_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mac.c	147	function	mt7921s_mac_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mcu.c	16	function	mt7921s_mcu_send_message	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mcu.c	54	function	mt7921s_read_rm3r	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mcu.c	61	function	mt7921s_clear_rm3r_drv_own	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mcu.c	74	function	mt7921s_mcu_init	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mcu.c	100	function	mt7921s_mcu_drv_pmctrl	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/sdio_mcu.c	136	function	mt7921s_mcu_fw_pmctrl	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/testmode.c	6	enum	mt7921_testmode_attr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/testmode.c	7	enumerator	MT7921_TM_ATTR_UNSPEC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/testmode.c	8	enumerator	MT7921_TM_ATTR_SET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt7921/testmode.c	9	enumerator	MT7921_TM_ATTR_QUERY	-	unmapped	-
